birdlife_name,species_wnv,avilist_name,avilist_family,avilist_order,positive,total_tested,method,sampling_year,country,region,ref_id,long,lat,mass_log,tarsus_log,hwi_log,longevity_log,clutch_max_log,log_human_population_density,abundance_log,habitat,habitat_TP2019,freshwater,migration,sociality,primary_lifestyle,nest_placement,trophic_niche,altitude_cat,data_complete,ind_per_sp,method_cat
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,0,2,serological_VNT,2003,Spain,Andalusia,16,-4.5811614,37.3399964,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,serological_VNT
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,0,1,serological_VNT,2009,South Korea,South Korea,55,127.6961188,36.638392,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,serological_VNT
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,0,8,serological_ELISA,2016,Malaysia,West Cost,56,116.1484958,6.0546425,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,serological_ELISA
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,0,36,serological_ELISA,2014,Slovenia,Ljubjana Zoo,79,14.4721943706659,46.0552982,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,serological_ELISA
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,0,5,molecular_detection,2005,South Korea,South Korea,84,127.6961188,36.638392,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,molecular_detection
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,1,5,molecular_detection,2005,United States,California,171,-118.755997,36.7014631,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,molecular_detection
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,0,7,molecular_detection,2006,United States,California,171,-118.755997,36.7014631,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,molecular_detection
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,3,10,molecular_detection,2006,United States,California,171,-118.755997,36.7014631,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,molecular_detection
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,2,20,molecular_detection,2007,United States,California,171,-118.755997,36.7014631,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,molecular_detection
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,3,11,serological_VNT,2005,United States,California,171,-118.755997,36.7014631,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,serological_VNT
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,0,14,serological_VNT,2006,United States,California,171,-118.755997,36.7014631,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,serological_VNT
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,11,75,serological_VNT,2006,United States,California,171,-118.755997,36.7014631,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,serological_VNT
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,3,170,serological_VNT,2007,United States,California,171,-118.755997,36.7014631,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,serological_VNT
Nycticorax nycticorax,Nycticorax nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,6,39,serological_VNT,1971,Russian Federation,Azov Black Sea region,179,39.048329,46.437857,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,serological_VNT
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,0,3,molecular_detection,2004,Japan,Japan,192,139.258687,36.963074,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,molecular_detection
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,0,3,molecular_detection,2005,Japan,Japan,192,139.258687,36.963074,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,molecular_detection
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,0,1,molecular_detection,2006,Japan,Japan,192,139.258687,36.963074,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,molecular_detection
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,1,1,mortality,1999,United States,New York,222,-74.0060152,40.7127281,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,other
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,0,3,serological_VNT,2009,China,Shanghai,267,121.305534,31.043303,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,serological_VNT
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,1,1,serological_VNT,1999,United States,New York,274,-74.0060152,40.7127281,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,serological_VNT
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,0,1,molecular_detection,2005,United States,Colorado,283,-105.607716,38.7251776,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,molecular_detection
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,1,1,mortality,1999,United States,New York,299,-74.0060152,40.7127281,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,other
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,10,64,molecular_detection,2003,United States,California,309,-118.755997,36.7014631,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,molecular_detection
Nycticorax nycticorax,Nycticorax_nycticorax,Nycticorax_nycticorax,Ardeidae,Pelecaniformes,0,2,molecular_detection,2008,United States,California,335,-118.755997,36.7014631,1.12797899624715,1.26905301934371,0.339243979576644,0.890890783637877,0.916516990805127,0.960929493234181,1.02258838543665,waterLandscape,Wetland,1,migratory,social,other,ExposedElevated,aquaticFeeder,lowland,TRUE,489,molecular_detection
Nymphicus hollandicus,Nymphicus_hollandicus,Nymphicus_hollandicus,Cacatuidae,Psittaciformes,0,1,molecular_detection,2020,Germany,central_southern,41,10.615597,49.023461,-0.0144064427593743,-1.02689554069537,1.08156266537644,1.9448988503302,0.696680484010846,-2.17387332329111,0.631215446406626,greenLandscape,Terrestrial,0,migratory,social,other,Cavity,cropFeeder,lowland,TRUE,55,molecular_detection
Nymphicus hollandicus,Nymphicus_hollandicus,Nymphicus_hollandicus,Cacatuidae,Psittaciformes,0,26,serological_ELISA,2014,Slovenia,Ljubjana Zoo,79,14.4721943706659,46.0552982,-0.0144064427593743,-1.02689554069537,1.08156266537644,1.9448988503302,0.696680484010846,-2.17387332329111,0.631215446406626,greenLandscape,Terrestrial,0,migratory,social,other,Cavity,cropFeeder,lowland,TRUE,55,serological_ELISA
Nymphicus hollandicus,Nymphicus_hollandicus,Nymphicus_hollandicus,Cacatuidae,Psittaciformes,3,5,molecular_detection,2000,United States,New York,210,-74.0060152,40.7127281,-0.0144064427593743,-1.02689554069537,1.08156266537644,1.9448988503302,0.696680484010846,-2.17387332329111,0.631215446406626,greenLandscape,Terrestrial,0,migratory,social,other,Cavity,cropFeeder,lowland,TRUE,55,molecular_detection
Nymphicus hollandicus,Nymphicus_hollandicus,Nymphicus_hollandicus,Cacatuidae,Psittaciformes,1,1,mortality,1999,United States,New York,222,-74.0060152,40.7127281,-0.0144064427593743,-1.02689554069537,1.08156266537644,1.9448988503302,0.696680484010846,-2.17387332329111,0.631215446406626,greenLandscape,Terrestrial,0,migratory,social,other,Cavity,cropFeeder,lowland,TRUE,55,other
Nymphicus hollandicus,Nymphicus_hollandicus,Nymphicus_hollandicus,Cacatuidae,Psittaciformes,0,8,serological_VNT,2001,United States,Florida,243,-81.4639835,27.7567667,-0.0144064427593743,-1.02689554069537,1.08156266537644,1.9448988503302,0.696680484010846,-2.17387332329111,0.631215446406626,greenLandscape,Terrestrial,0,migratory,social,other,Cavity,cropFeeder,lowland,TRUE,55,serological_VNT
Nymphicus hollandicus,Nymphicus_hollandicus,Nymphicus_hollandicus,Cacatuidae,Psittaciformes,0,1,molecular_detection,2005,United States,Colorado,283,-105.607716,38.7251776,-0.0144064427593743,-1.02689554069537,1.08156266537644,1.9448988503302,0.696680484010846,-2.17387332329111,0.631215446406626,greenLandscape,Terrestrial,0,migratory,social,other,Cavity,cropFeeder,lowland,TRUE,55,molecular_detection
Nymphicus hollandicus,Nymphicus_hollandicus,Nymphicus_hollandicus,Cacatuidae,Psittaciformes,0,6,molecular_detection,2005,United States,California,335,-118.755997,36.7014631,-0.0144064427593743,-1.02689554069537,1.08156266537644,1.9448988503302,0.696680484010846,-2.17387332329111,0.631215446406626,greenLandscape,Terrestrial,0,migratory,social,other,Cavity,cropFeeder,lowland,TRUE,55,molecular_detection
Nymphicus hollandicus,Nymphicus_hollandicus,Nymphicus_hollandicus,Cacatuidae,Psittaciformes,0,5,molecular_detection,2006,United States,California,335,-118.755997,36.7014631,-0.0144064427593743,-1.02689554069537,1.08156266537644,1.9448988503302,0.696680484010846,-2.17387332329111,0.631215446406626,greenLandscape,Terrestrial,0,migratory,social,other,Cavity,cropFeeder,lowland,TRUE,55,molecular_detection
Nymphicus hollandicus,Nymphicus_hollandicus,Nymphicus_hollandicus,Cacatuidae,Psittaciformes,1,2,molecular_detection,2007,United States,California,335,-118.755997,36.7014631,-0.0144064427593743,-1.02689554069537,1.08156266537644,1.9448988503302,0.696680484010846,-2.17387332329111,0.631215446406626,greenLandscape,Terrestrial,0,migratory,social,other,Cavity,cropFeeder,lowland,TRUE,55,molecular_detection
Oena capensis,Oena_capensis,Oena_capensis,Columbidae,Columbiformes,2,9,serological_ELISA,2003,Senegal,Ferlo,224,-12.6654585,14.7594112,-0.4644121227788,-1.07805457079539,0.639536438372342,-0.406763151637697,-1.36577860835901,0.0187791227388363,0.693335408213987,greenLandscape,Terrestrial,0,migratory,social,other,ExposedElevated,cropFeeder,lowland,TRUE,33,serological_ELISA
Oena capensis,Oena_capensis,Oena_capensis,Columbidae,Columbiformes,5,24,molecular_detection,2014,Kenya,Tanna river,337,39.41795,-1.52576,-0.4644121227788,-1.07805457079539,0.639536438372342,-0.406763151637697,-1.36577860835901,0.0187791227388363,0.693335408213987,greenLandscape,Terrestrial,0,migratory,social,other,ExposedElevated,cropFeeder,lowland,TRUE,33,molecular_detection
Oriolus oriolus,Oriolus_oriolus,Oriolus_oriolus,Oriolidae,Passeriformes,0,1,molecular_detection,2019,Italy,Lombardy,5,9.7732524,45.5703694,-0.110276367721246,-0.403346522305611,0.60356548150002,0.190160684932623,0.44289786175903,0.592320145938741,0.611250646733806,greenLandscape,Terrestrial,0,migratory,nonSocial,air,ExposedElevated,terrestrialFeeder,lowland,TRUE,179,molecular_detection
Oriolus oriolus,Oriolus_oriolus,Oriolus_oriolus,Oriolidae,Passeriformes,0,4,molecular_detection,2015,Italy,Ferrara,10,11.8279389956402,44.76676425,-0.110276367721246,-0.403346522305611,0.60356548150002,0.190160684932623,0.44289786175903,0.592320145938741,0.611250646733806,greenLandscape,Terrestrial,0,migratory,nonSocial,air,ExposedElevated,terrestrialFeeder,lowland,TRUE,179,molecular_detection
Oriolus oriolus,Oriolus_oriolus,Oriolus_oriolus,Oriolidae,Passeriformes,10,113,serological_VNT,2012,Italy,Italy,11,11.799914,43.627597,-0.110276367721246,-0.403346522305611,0.60356548150002,0.190160684932623,0.44289786175903,0.592320145938741,0.611250646733806,greenLandscape,Terrestrial,0,migratory,nonSocial,air,ExposedElevated,terrestrialFeeder,lowland,TRUE,179,serological_VNT
Oriolus oriolus,Oriolus_oriolus,Oriolus_oriolus,Oriolidae,Passeriformes,30,52,serological_VNT,2016,Tunisia,Southen_eastern_Tunisia,15,9.978169,31.034108,-0.110276367721246,-0.403346522305611,0.60356548150002,0.190160684932623,0.44289786175903,0.592320145938741,0.611250646733806,greenLandscape,Terrestrial,0,migratory,nonSocial,air,ExposedElevated,terrestrialFeeder,lowland,TRUE,179,serological_VNT
Oriolus oriolus,Oriolus_oriolus,Oriolus_oriolus,Oriolidae,Passeriformes,1,1,serological_ELISA,2015,Cyprus,Cyprus,28,0.0639692,51.5084776,-0.110276367721246,-0.403346522305611,0.60356548150002,0.190160684932623,0.44289786175903,0.592320145938741,0.611250646733806,greenLandscape,Terrestrial,0,migratory,nonSocial,air,ExposedElevated,terrestrialFeeder,lowland,TRUE,179,serological_ELISA
Oriolus oriolus,Oriolus_oriolus,Oriolus_oriolus,Oriolidae,Passeriformes,0,1,serological_VNT,2018,Romania,Romania,64,24.6859225,45.9852129,-0.110276367721246,-0.403346522305611,0.60356548150002,0.190160684932623,0.44289786175903,0.592320145938741,0.611250646733806,greenLandscape,Terrestrial,0,migratory,nonSocial,air,ExposedElevated,terrestrialFeeder,lowland,TRUE,179,serological_VNT
Oriolus oriolus,Oriolus_oriolus,Oriolus_oriolus,Oriolidae,Passeriformes,0,1,serological_ELISA,2021,Bulgaria,Northeast,91,27.545187,43.352346,-0.110276367721246,-0.403346522305611,0.60356548150002,0.190160684932623,0.44289786175903,0.592320145938741,0.611250646733806,greenLandscape,Terrestrial,0,migratory,nonSocial,air,ExposedElevated,terrestrialFeeder,lowland,TRUE,179,serological_ELISA
Oriolus oriolus,Oriolus_oriolus,Oriolus_oriolus,Oriolidae,Passeriformes,0,1,serological_VNT,2008,Morocco,Sidi Kacem,237,-5.711434,34.226412,-0.110276367721246,-0.403346522305611,0.60356548150002,0.190160684932623,0.44289786175903,0.592320145938741,0.611250646733806,greenLandscape,Terrestrial,0,migratory,nonSocial,air,ExposedElevated,terrestrialFeeder,lowland,TRUE,179,serological_VNT
Oriolus oriolus,Oriolus_oriolus,Oriolus_oriolus,Oriolidae,Passeriformes,0,1,serological_VNT,2004,Spain,Andalusia,270,-4.5811614,37.3399964,-0.110276367721246,-0.403346522305611,0.60356548150002,0.190160684932623,0.44289786175903,0.592320145938741,0.611250646733806,greenLandscape,Terrestrial,0,migratory,nonSocial,air,ExposedElevated,terrestrialFeeder,lowland,TRUE,179,serological_VNT
Oriolus oriolus,Oriolus_oriolus,Oriolus_oriolus,Oriolidae,Passeriformes,0,3,serological_VNT,2020,Spain,Extremadura/Badajoz,1051,-6.961917,38.891247,-0.110276367721246,-0.403346522305611,0.60356548150002,0.190160684932623,0.44289786175903,0.592320145938741,0.611250646733806,greenLandscape,Terrestrial,0,migratory,nonSocial,air,ExposedElevated,terrestrialFeeder,lowland,TRUE,179,serological_VNT
Oriolus oriolus,Oriolus_oriolus,Oriolus_oriolus,Oriolidae,Passeriformes,0,1,molecular_detection,2022,Spain,Catalonia,1055,1.140684,41.369607,-0.110276367721246,-0.403346522305611,0.60356548150002,0.190160684932623,0.44289786175903,0.592320145938741,0.611250646733806,greenLandscape,Terrestrial,0,migratory,nonSocial,air,ExposedElevated,terrestrialFeeder,lowland,TRUE,179,molecular_detection
Ortalis vetula,Ortalis_vetula,Ortalis_vetula,Cracidae,Galliformes,1,6,serological_ELISA,2005,Mexico,Tabasco,139,-92.483122132414,17.95078635,0.934086654573644,1.08374103205177,-1.52507782445132,0.0102944017998972,-0.224630808776942,0.484690450693076,-0.376005125909882,greenLandscape,Terrestrial,0,sedentary,social,air,ExposedElevated,cropFeeder,lowland,TRUE,25,serological_ELISA
Ortalis vetula,Ortalis_vetula,Ortalis_vetula,Cracidae,Galliformes,1,2,serological_ELISA,2005,Mexico,Tabasco,139,-92.483122132414,17.95078635,0.934086654573644,1.08374103205177,-1.52507782445132,0.0102944017998972,-0.224630808776942,0.484690450693076,-0.376005125909882,greenLandscape,Terrestrial,0,sedentary,social,air,ExposedElevated,cropFeeder,lowland,TRUE,25,serological_ELISA
Ortalis vetula,Ortalis_vetula,Ortalis_vetula,Cracidae,Galliformes,1,11,serological_VNT,2003,Mexico,Yucatan,233,-88.8755669,20.6845957,0.934086654573644,1.08374103205177,-1.52507782445132,0.0102944017998972,-0.224630808776942,0.484690450693076,-0.376005125909882,greenLandscape,Terrestrial,0,sedentary,social,air,ExposedElevated,cropFeeder,lowland,TRUE,25,serological_VNT
Ortalis vetula,Ortalis_vetula,Ortalis_vetula,Cracidae,Galliformes,1,6,serological_ELISA,2005,Mexico,Tabasco,246,-92.483122132414,17.95078635,0.934086654573644,1.08374103205177,-1.52507782445132,0.0102944017998972,-0.224630808776942,0.484690450693076,-0.376005125909882,greenLandscape,Terrestrial,0,sedentary,social,air,ExposedElevated,cropFeeder,lowland,TRUE,25,serological_ELISA
Otus scops,Otus_scops,Otus_scops,Strigidae,Strigiformes,1,5,serological_VNT,2011,Spain,Andalusia,2,-4.5811614,37.3399964,-0.0292324504026147,-0.154164112631278,0.421809214639254,-0.831669225045003,0.44289786175903,0.599109172604489,-0.211300436403104,greenLandscape,Terrestrial,0,migratory,nonSocial,air,Cavity,terrestrialFeeder,lowland,TRUE,119,serological_VNT
Otus scops,Otus_scops,Otus_scops,Strigidae,Strigiformes,1,11,molecular_detection,2019,Italy,Lombardy,5,9.7732524,45.5703694,-0.0292324504026147,-0.154164112631278,0.421809214639254,-0.831669225045003,0.44289786175903,0.599109172604489,-0.211300436403104,greenLandscape,Terrestrial,0,migratory,nonSocial,air,Cavity,terrestrialFeeder,lowland,TRUE,119,molecular_detection
Otus scops,Otus_scops,Otus_scops,Strigidae,Strigiformes,0,3,molecular_detection,2018,Israel,Israel,6,35.257552,31.661777,-0.0292324504026147,-0.154164112631278,0.421809214639254,-0.831669225045003,0.44289786175903,0.599109172604489,-0.211300436403104,greenLandscape,Terrestrial,0,migratory,nonSocial,air,Cavity,terrestrialFeeder,lowland,TRUE,119,molecular_detection
Otus scops,Otus_scops,Otus_scops,Strigidae,Strigiformes,3,14,molecular_detection,2015,Italy,Ferrara,10,11.8279389956402,44.76676425,-0.0292324504026147,-0.154164112631278,0.421809214639254,-0.831669225045003,0.44289786175903,0.599109172604489,-0.211300436403104,greenLandscape,Terrestrial,0,migratory,nonSocial,air,Cavity,terrestrialFeeder,lowland,TRUE,119,molecular_detection
Otus scops,Otus_scops,Otus_scops,Strigidae,Strigiformes,2,14,serological_VNT,2012,Italy,Italy,11,11.799914,43.627597,-0.0292324504026147,-0.154164112631278,0.421809214639254,-0.831669225045003,0.44289786175903,0.599109172604489,-0.211300436403104,greenLandscape,Terrestrial,0,migratory,nonSocial,air,Cavity,terrestrialFeeder,lowland,TRUE,119,serological_VNT
Otus scops,Otus_scops,Otus_scops,Strigidae,Strigiformes,0,1,molecular_detection,2017,Spain,Catalonia,12,1.5745043,41.8523094,-0.0292324504026147,-0.154164112631278,0.421809214639254,-0.831669225045003,0.44289786175903,0.599109172604489,-0.211300436403104,greenLandscape,Terrestrial,0,migratory,nonSocial,air,Cavity,terrestrialFeeder,lowland,TRUE,119,molecular_detection
Otus scops,Otus_scops,Otus_scops,Strigidae,Strigiformes,0,3,molecular_detection,2017,Italy,Umbria,13,12.490236,42.965916,-0.0292324504026147,-0.154164112631278,0.421809214639254,-0.831669225045003,0.44289786175903,0.599109172604489,-0.211300436403104,greenLandscape,Terrestrial,0,migratory,nonSocial,air,Cavity,terrestrialFeeder,lowland,TRUE,119,molecular_detection
Otus scops,Otus_scops,Otus_scops,Strigidae,Strigiformes,0,4,molecular_detection,2018,Italy,Bologna,14,11.3426327,44.4938203,-0.0292324504026147,-0.154164112631278,0.421809214639254,-0.831669225045003,0.44289786175903,0.599109172604489,-0.211300436403104,greenLandscape,Terrestrial,0,migratory,nonSocial,air,Cavity,terrestrialFeeder,lowland,TRUE,119,molecular_detection
Otus scops,Otus_scops,Otus_scops,Strigidae,Strigiformes,0,1,serological_VNT,2006,Italy,Tuscany,17,11.1389204,43.4586541,-0.0292324504026147,-0.154164112631278,0.421809214639254,-0.831669225045003,0.44289786175903,0.599109172604489,-0.211300436403104,greenLandscape,Terrestrial,0,migratory,nonSocial,air,Cavity,terrestrialFeeder,lowland,TRUE,119,serological_VNT
Otus scops,Otus_scops,Otus_scops,Strigidae,Strigiformes,0,2,serological_ELISA,2015,Cyprus,Cyprus,28,0.0639692,51.5084776,-0.0292324504026147,-0.154164112631278,0.421809214639254,-0.831669225045003,0.44289786175903,0.599109172604489,-0.211300436403104,greenLandscape,Terrestrial,0,migratory,nonSocial,air,Cavity,terrestrialFeeder,lowland,TRUE,119,serological_ELISA
Otus scops,Otus_scops,Otus_scops,Strigidae,Strigiformes,0,1,serological_VNT,2017,Spain,Extremadura,42,-6.1529891,39.1748426,-0.0292324504026147,-0.154164112631278,0.421809214639254,-0.831669225045003,0.44289786175903,0.599109172604489,-0.211300436403104,greenLandscape,Terrestrial,0,migratory,nonSocial,air,Cavity,terrestrialFeeder,lowland,TRUE,119,serological_VNT
Otus scops,Otus_scops,Otus_scops,Strigidae,Strigiformes,0,2,molecular_detection,2018,Germany,Lower Saxony,70,9.075962,52.8398531,-0.0292324504026147,-0.154164112631278,0.421809214639254,-0.831669225045003,0.44289786175903,0.599109172604489,-0.211300436403104,greenLandscape,Terrestrial,0,migratory,nonSocial,air,Cavity,terrestrialFeeder,lowland,TRUE,119,molecular_detection
Otus scops,Otus_scops_stictonotus,Otus_scops,Strigidae,Strigiformes,0,33,molecular_detection,2005,South Korea,South Korea,84,127.6961188,36.638392,-0.0292324504026147,-0.154164112631278,0.421809214639254,-0.831669225045003,0.44289786175903,0.599109172604489,-0.211300436403104,greenLandscape,Terrestrial,0,migratory,nonSocial,air,Cavity,terrestrialFeeder,lowland,TRUE,119,molecular_detection
Otus scops,Otus_scops,Otus_scops,Strigidae,Strigiformes,0,2,molecular_detection,2022,Greece,Peloponnese,87,22.2395373439955,37.36332825,-0.0292324504026147,-0.154164112631278,0.421809214639254,-0.831669225045003,0.44289786175903,0.599109172604489,-0.211300436403104,greenLandscape,Terrestrial,0,migratory,nonSocial,air,Cavity,terrestrialFeeder,lowland,TRUE,119,molecular_detection
Otus scops,Otus_scops,Otus_scops,Strigidae,Strigiformes,0,5,molecular_detection,2010,Italy,Emilia-Romagna,105,11.039437,44.525696,-0.0292324504026147,-0.154164112631278,0.421809214639254,-0.831669225045003,0.44289786175903,0.599109172604489,-0.211300436403104,greenLandscape,Terrestrial,0,migratory,nonSocial,air,Cavity,terrestrialFeeder,lowland,TRUE,119,molecular_detection
Otus scops,Otus_scops,Otus_scops,Strigidae,Strigiformes,0,1,molecular_detection,2011,Italy,Trentino-Alto,181,11.282121,46.441472,-0.0292324504026147,-0.154164112631278,0.421809214639254,-0.831669225045003,0.44289786175903,0.599109172604489,-0.211300436403104,greenLandscape,Terrestrial,0,migratory,nonSocial,air,Cavity,terrestrialFeeder,lowland,TRUE,119,molecular_detection
Otus scops,Otus_scops,Otus_scops,Strigidae,Strigiformes,0,2,serological_VNT,2007,Spain,Catalonia,202,1.5745043,41.8523094,-0.0292324504026147,-0.154164112631278,0.421809214639254,-0.831669225045003,0.44289786175903,0.599109172604489,-0.211300436403104,greenLandscape,Terrestrial,0,migratory,nonSocial,air,Cavity,terrestrialFeeder,lowland,TRUE,119,serological_VNT
Otus scops,Otus_scops,Otus_scops,Strigidae,Strigiformes,0,1,serological_VNT,2000,Germany,Mecklemburgo-Pomerania,269,12.5755573,53.7735136,-0.0292324504026147,-0.154164112631278,0.421809214639254,-0.831669225045003,0.44289786175903,0.599109172604489,-0.211300436403104,greenLandscape,Terrestrial,0,migratory,nonSocial,air,Cavity,terrestrialFeeder,lowland,TRUE,119,serological_VNT
